material_id,formula,band_gap,formation_energy_per_atom,energy_above_hull,density,nsites,volume,crystal_system,spacegroup_number,spacegroup_symbol,volume_per_atom,n_elements,is_binary,is_ternary,is_quaternary,avg_atomic_mass,min_atomic_mass,max_atomic_mass,avg_electronegativity,min_electronegativity,max_electronegativity,electronegativity_range,avg_atomic_radius,avg_ionic_radius,has_metal,has_metalloid,has_nonmetal,n_metals,n_metalloids,n_nonmetals,frac_H,frac_Li,frac_C,frac_N,frac_O,frac_F,frac_Na,frac_Mg,frac_Al,frac_Si,frac_P,frac_S,frac_Cl,frac_K,frac_Ca,frac_Ti,frac_V,frac_Cr,frac_Mn,frac_Fe,frac_Co,frac_Ni,frac_Cu,frac_Zn,frac_Ga,frac_Ge,frac_As,frac_Se,frac_Br,frac_Sr,frac_Y,frac_Zr,frac_Nb,frac_Mo,frac_Ru,frac_Rh,frac_Pd,frac_Ag,frac_Cd,frac_In,frac_Sn,frac_Sb,frac_Te,frac_I,frac_Ba,frac_La,frac_Ce,frac_Hf,frac_Ta,frac_W,frac_Re,frac_Os,frac_Ir,frac_Pt,frac_Au,frac_Hg,frac_Tl,frac_Pb,frac_Bi,is_semiconductor,is_photovoltaic,is_stable
mp-1199579,BiH14C4S8N5O,2.8482000000000003,-0.44616750598484806,0.051111200258196,2.029126151883734,132,2008.8483290379502,Monoclinic,14,P2_1/c,15.218547947257198,6,False,False,False,47.34502333333334,1.00794,208.9804,2.638333333333333,2.02,3.44,1.42,0.7999999999999999,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-601924,BiH24C6(I2N)3,2.8754,-0.358694325999999,0.070148353875,2.838417229799271,160,2594.4176028124516,Trigonal,148,R-3,16.21511001757782,5,False,False,False,72.582042,1.00794,208.9804,2.4939999999999998,2.02,3.04,1.02,0.9199999999999999,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-707319,BiH3Ru3(CO)9,2.2598000000000003,-0.8468667615499991,0.199627948400001,2.915590632691399,50,874.0185357133175,Triclinic,2,P-1,17.48037071426635,5,False,False,False,67.813688,1.00794,208.9804,2.482,2.02,3.44,1.42,0.89,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
mp-1204400,BiH6C3(S2N)3,2.5591,-0.33477169592105205,0.068346794240064,2.427047687389458,38,664.2986896221784,Triclinic,2,P-1,17.481544463741535,5,False,False,False,53.614148,1.00794,208.9804,2.478,2.02,3.04,1.02,0.8399999999999999,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-27708,BiI,0.927,-0.482984493749999,0.027940117916666,6.448731841602279,16,691.9189226218858,Monoclinic,12,C2/m,43.244932663867864,2,True,False,False,167.942435,126.90447,208.9804,2.34,2.02,2.66,0.6400000000000001,1.5,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-568388,BiI,0.8279000000000001,-0.483924530000001,0.027000081666666002,6.3706171289978,8,350.20151876721263,Monoclinic,12,C2/m,43.77518984590158,2,True,False,False,167.942435,126.90447,208.9804,2.34,2.02,2.66,0.6400000000000001,1.5,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1079786,BiI3,2.2293,-0.68001425625,0.08637266125000001,4.881606473122021,8,401.1833457812285,Monoclinic,11,P2_1/m,50.147918222653566,2,True,False,False,167.942435,126.90447,208.9804,2.34,2.02,2.66,0.6400000000000001,1.5,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1106279,BiI3,2.297,-0.746196726874999,0.020190190625,4.413745831021496,16,887.4182123990354,Monoclinic,14,P2_1/c,55.46363827493971,2,True,False,False,167.942435,126.90447,208.9804,2.34,2.02,2.66,0.6400000000000001,1.5,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1189196,BiI3,2.7889,-0.7322087525000011,0.034178165,5.013708403178051,16,781.2258153796927,Orthorhombic,62,Pnma,48.82661346123079,2,True,False,False,167.942435,126.90447,208.9804,2.34,2.02,2.66,0.6400000000000001,1.5,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-2029636,BiI3,2.808099999999999,-0.764680391875004,0.0017065256249960002,5.240356552657865,16,747.437392091613,Monoclinic,14,P2_1/c,46.71483700572581,2,True,False,False,167.942435,126.90447,208.9804,2.34,2.02,2.66,0.6400000000000001,1.5,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-22849,BiI3,2.5349,-0.7663869175000011,0.0,5.324512983950062,8,367.81189633263233,Trigonal,148,R-3,45.97648704157904,2,True,False,False,167.942435,126.90447,208.9804,2.34,2.02,2.66,0.6400000000000001,1.5,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-569157,BiI3,2.4854,-0.76378100625,0.002605911249999,5.317102173695045,8,368.32454101844337,Trigonal,162,P-31m,46.04056762730542,2,True,False,False,167.942435,126.90447,208.9804,2.34,2.02,2.66,0.6400000000000001,1.5,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-22987,BiIO,1.472999999999999,-1.334933545,0.0,7.58848827566523,6,154.0010489653947,Tetragonal,129,P4/nmm,25.666841494232447,3,False,True,False,117.29475666666666,15.9994,208.9804,2.7066666666666666,2.02,3.44,1.42,1.2,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1191266,BiIO4,2.3939999999999992,-1.235655969166666,0.0,7.447156588693821,24,356.6571781190205,Orthorhombic,29,Pca2_1,14.860715754959188,3,False,True,False,117.29475666666666,15.9994,208.9804,2.7066666666666666,2.02,3.44,1.42,1.2,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-647708,BiIr3(CO)9,2.5406,-0.8893301475000001,0.21894175340909003,4.147933513954442,44,830.8611570725053,Triclinic,2,P-1,18.883208115284212,4,False,False,True,107.30187500000001,12.0107,208.9804,2.5525,2.02,3.44,1.42,1.0625,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
mp-1102836,BiIrS,0.6889999999999991,-0.41905545583333303,0.0,11.964283284095847,12,240.53229907895656,Cubic,198,P2_13,20.044358256579713,3,False,True,False,144.4208,32.065,208.9804,2.266666666666667,2.02,2.58,0.56,1.3166666666666667,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1103228,BiIrSe,0.5346000000000001,-0.33974397302083503,0.0,12.472296142674065,12,255.70916908845527,Cubic,198,P2_13,21.30909742403794,3,False,True,False,160.05246666666667,78.96,208.9804,2.256666666666667,2.02,2.55,0.5299999999999998,1.3666666666666665,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-30012,BiKrF7,2.3847,-1.259169145185184,0.0,4.600295087345924,36,614.7458740355426,Monoclinic,14,P2_1/c,17.07627427876507,3,False,True,False,103.92560106666667,18.9984032,208.9804,3.0,2.02,3.98,1.96,1.05,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1445941,BiN,0.8527,0.49496434250000404,0.49496434250000404,9.896868232900959,4,74.82746707021785,Orthorhombic,36,Cmc2_1,18.706866767554462,2,True,False,False,111.49355,14.0067,208.9804,2.5300000000000002,2.02,3.04,1.02,1.125,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
mp-1798334,BiN,0.8331000000000001,0.49505073750000106,0.49505073750000106,9.897900156584821,4,74.81966579578068,Monoclinic,4,P2_1,18.70491644894517,2,True,False,False,111.49355,14.0067,208.9804,2.5300000000000002,2.02,3.04,1.02,1.125,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
mp-1182612,BiN3O14,0.8315999999999991,-0.42416762611111003,0.19484912135416602,2.481148039943273,36,635.7886959412602,Triclinic,2,P-1,17.66079710947945,3,False,True,False,79.66216666666666,14.0067,208.9804,2.8333333333333335,2.02,3.44,1.42,0.9500000000000001,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
mp-734390,BiNF4,2.7898,-1.4820958891666671,0.5072159983333351,4.861725685229807,24,408.47154768325623,Monoclinic,14,P2_1/c,17.019647820135678,3,False,True,False,80.6618344,14.0067,208.9804,3.013333333333333,2.02,3.98,1.96,0.9166666666666666,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
mp-1041395,BiO2,0.774099999999999,-1.284328487916667,0.175435638749999,5.9384334015067735,24,539.071972397949,Monoclinic,11,P2_1/m,22.461332183247876,2,True,False,False,112.4899,15.9994,208.9804,2.73,2.02,3.44,1.42,1.1,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
mp-1343531,BiO2,0.518899999999999,-1.380667099166667,0.079097027499999,7.282167368683094,24,439.6003064240241,Orthorhombic,26,Pmc2_1,18.316679434334336,2,True,False,False,112.4899,15.9994,208.9804,2.73,2.02,3.44,1.42,1.1,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1391102,BiO2,0.8823000000000001,-1.2735963391666671,0.18616778750000001,6.5967045098896175,12,242.6395635809435,Orthorhombic,74,Imma,20.21996363174529,2,True,False,False,112.4899,15.9994,208.9804,2.73,2.02,3.44,1.42,1.1,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
mp-557993,BiO2,1.1596,-1.459764126666667,0.0,9.362232999004997,12,170.96578385970207,Monoclinic,15,C2/c,14.247148654975172,2,True,False,False,112.4899,15.9994,208.9804,2.73,2.02,3.44,1.42,1.1,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1178491,BiOF,2.3766,-2.125771745833335,0.104656944999998,7.9689041680074535,12,203.3581176387886,Orthorhombic,70,Fddd,16.946509803232384,3,False,True,False,81.32606773333335,15.9994,208.9804,3.1466666666666665,2.02,3.98,1.96,0.9,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
mp-1399519,BiOF,2.6762,-2.214064770000002,0.016363920833331002,8.635856668007383,6,93.82632282755407,Monoclinic,4,P2_1,15.63772047125901,3,False,True,False,81.32606773333335,15.9994,208.9804,3.1466666666666665,2.02,3.98,1.96,0.9,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-753478,BiOF,2.592199999999999,-2.196479124166668,0.033949566666665,8.073413969786634,12,200.72566045968784,Monoclinic,14,P2_1/c,16.727138371640653,3,False,True,False,81.32606773333335,15.9994,208.9804,3.1466666666666665,2.02,3.98,1.96,0.9,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-753594,BiOF,2.646399999999999,-2.215164298333333,0.015264392500000001,8.953514049202791,6,90.49750423936527,Tetragonal,129,P4/nmm,15.082917373227545,3,False,True,False,81.32606773333335,15.9994,208.9804,3.1466666666666665,2.02,3.98,1.96,0.9,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-753673,BiOF,2.4964,-2.132821128333335,0.09760756249999801,8.376865067688806,24,386.9087870355307,Monoclinic,11,P2_1/m,16.121199459813777,3,False,True,False,81.32606773333335,15.9994,208.9804,3.1466666666666665,2.02,3.98,1.96,0.9,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-759825,BiOF,2.5742000000000003,-2.179859815000001,0.050568875833333006,8.349340152843126,12,194.0921463953129,Orthorhombic,62,Pnma,16.17434553294274,3,False,True,False,81.32606773333335,15.9994,208.9804,3.1466666666666665,2.02,3.98,1.96,0.9,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-759883,BiOF,2.9652000000000003,-2.203779964999998,0.026648725833335003,8.847939227527517,6,91.57733284424577,Trigonal,166,R-3m,15.262888807374296,3,False,True,False,81.32606773333335,15.9994,208.9804,3.1466666666666665,2.02,3.98,1.96,0.9,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-761108,BiOF,2.4098,-2.126349776666667,0.10407891416666601,7.965785432030304,12,203.4377356856387,Orthorhombic,43,Fdd2,16.95314464046989,3,False,True,False,81.32606773333335,15.9994,208.9804,3.1466666666666665,2.02,3.98,1.96,0.9,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
mp-616249,BiOs2(CO)6,2.1523,-0.873587515833333,0.22126093333333302,4.640182264747698,60,1084.3194786073434,Monoclinic,15,C2/c,18.07199131012239,4,False,False,True,106.805125,12.0107,208.9804,2.5525,2.02,3.44,1.42,1.05,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
